BookingID,Order ID,MenuID, Cost,Sales,Quantity
569,Order_M52_BID_569,M52,101.6,152.4,1
570,Order_M47_BID_570,M47,52.08,78.12,2
571,Order_M52_BID_571,M52,235,352.5,1
572,Order_M47_BID_572,M47,310,465,2
573,Order_M52_BID_573,M52,124.62,186.93,1
574,Order_M47_BID_574,M47,91.84,137.76,2
575,Order_M52_BID_575,M52,119.8,179.7,1
576,Order_M47_BID_576,M47,320,480,2
577,Order_M52_BID_577,M52,98,147,1
578,Order_M47_BID_578,M47,93.13,139.7,2
579,Order_M52_BID_579,M52,83.99,125.99,1
580,Order_M47_BID_580,M47,75,112.5,2
581,Order_M52_BID_581,M52,225,337.5,1
582,Order_M47_BID_582,M47,144.09,216.14,2
583,Order_M52_BID_583,M52,133.17,199.76,1
584,Order_M47_BID_584,M47,125,187.5,2
585,Order_M52_BID_585,M52,210,315,1
586,Order_M47_BID_586,M47,168.27,252.41,2
587,Order_M52_BID_587,M52,44.57,66.86,1
588,Order_M47_BID_588,M47,69.38,104.07,2
589,Order_M52_BID_589,M52,220,330,1
590,Order_M47_BID_590,M47,190,285,2
591,Order_M52_BID_591,M52,101.6,152.4,1
592,Order_M47_BID_592,M47,52.08,78.12,2
593,Order_M52_BID_593,M52,235,352.5,1
594,Order_M47_BID_594,M47,310,465,2
595,Order_M52_BID_595,M52,124.62,186.93,1
596,Order_M47_BID_596,M47,91.84,137.76,2
597,Order_M52_BID_597,M52,119.8,179.7,1
598,Order_M47_BID_598,M47,320,480,2
599,Order_M52_BID_599,M52,98,147,1
600,Order_M47_BID_600,M47,93.13,139.7,2
601,Order_M52_BID_601,M52,83.99,125.99,1
602,Order_M47_BID_602,M47,75,112.5,2
603,Order_M52_BID_603,M52,225,337.5,1
604,Order_M47_BID_604,M47,144.09,216.14,2
605,Order_M52_BID_605,M52,133.17,199.76,1
606,Order_M47_BID_606,M47,125,187.5,2
607,Order_M52_BID_607,M52,210,315,1
608,Order_M47_BID_608,M47,168.27,252.41,2
609,Order_M52_BID_609,M52,44.57,66.86,1
610,Order_M15_BID_610,M15,310,465,2
611,Order_M15_BID_611,M15,91.84,137.76,2
612,Order_M15_BID_612,M15,320,480,2
613,Order_M15_BID_613,M15,93.13,139.7,2
614,Order_M15_BID_614,M15,75,112.5,2
615,Order_M15_BID_615,M15,144.09,216.14,2
616,Order_M15_BID_616,M15,125,187.5,2
617,Order_M15_BID_617,M15,168.27,252.41,2
618,Order_M15_BID_618,M15,69.38,104.07,2
619,Order_M15_BID_619,M15,190,285,2
620,Order_M15_BID_620,M15,52.08,78.12,2
621,Order_M15_BID_621,M15,310,465,2
622,Order_M15_BID_622,M15,91.84,137.76,2
623,Order_M15_BID_623,M15,320,480,2
624,Order_M15_BID_624,M15,93.13,139.7,2
625,Order_M15_BID_625,M15,75,112.5,2
626,Order_M15_BID_626,M15,144.09,216.14,2
627,Order_M15_BID_627,M15,125,187.5,2
628,Order_M15_BID_628,M15,168.27,252.41,2
629,Order_M15_BID_629,M15,69.38,104.07,2
630,Order_M15_BID_630,M15,190,285,2
631,Order_M46_BID_631,M46,125,187.5,3
632,Order_M46_BID_632,M46,168.27,252.41,3
633,Order_M46_BID_633,M46,69.38,104.07,3
634,Order_M46_BID_634,M46,190,285,3
635,Order_M46_BID_635,M46,52.08,78.12,3
636,Order_M46_BID_636,M46,310,465,3
637,Order_M46_BID_637,M46,91.84,137.76,3
638,Order_M46_BID_638,M46,320,480,3
639,Order_M46_BID_639,M46,93.13,139.7,3
640,Order_M46_BID_640,M46,75,112.5,3
641,Order_M46_BID_641,M46,144.09,216.14,3
642,Order_M46_BID_642,M46,125,187.5,3
643,Order_M46_BID_643,M46,168.27,252.41,3
644,Order_M46_BID_644,M46,69.38,104.07,3
645,Order_M46_BID_645,M46,190,285,3
646,Order_M46_BID_646,M46,52.08,78.12,3
647,Order_M46_BID_647,M46,310,465,3
648,Order_M46_BID_648,M46,91.84,137.76,3
649,Order_M46_BID_649,M46,320,480,3
650,Order_M46_BID_650,M46,93.13,139.7,3
651,Order_M46_BID_651,M46,75,112.5,3
652,Order_M3_BID_652,M3,52.08,78.12,2
653,Order_M32_BID_653,M32,93.13,139.7,3
654,Order_M51_BID_654,M51,83.99,125.99,1
655,Order_M3_BID_655,M3,310,465,2
656,Order_M32_BID_656,M32,75,112.5,3
657,Order_M51_BID_657,M51,225,337.5,1
658,Order_M3_BID_658,M3,91.84,137.76,2
659,Order_M32_BID_659,M32,144.09,216.14,3
660,Order_M51_BID_660,M51,133.17,199.76,1
661,Order_M3_BID_661,M3,320,480,2
662,Order_M32_BID_662,M32,125,187.5,3
663,Order_M51_BID_663,M51,210,315,1
664,Order_M3_BID_664,M3,93.13,139.7,2
665,Order_M32_BID_665,M32,168.27,252.41,3
666,Order_M51_BID_666,M51,44.57,66.86,1
667,Order_M3_BID_667,M3,75,112.5,2
668,Order_M32_BID_668,M32,69.38,104.07,3
669,Order_M51_BID_669,M51,220,330,1
670,Order_M3_BID_670,M3,144.09,216.14,2
671,Order_M32_BID_671,M32,190,285,3
672,Order_M51_BID_672,M51,101.6,152.4,1
673,Order_M3_BID_673,M3,125,187.5,2
674,Order_M32_BID_674,M32,52.08,78.12,3
675,Order_M51_BID_675,M51,235,352.5,1
676,Order_M3_BID_676,M3,168.27,252.41,2
677,Order_M32_BID_677,M32,310,465,3
678,Order_M51_BID_678,M51,124.62,186.93,1
679,Order_M3_BID_679,M3,69.38,104.07,2
680,Order_M32_BID_680,M32,91.84,137.76,3
681,Order_M51_BID_681,M51,119.8,179.7,1
682,Order_M3_BID_682,M3,190,285,2
683,Order_M32_BID_683,M32,320,480,3
684,Order_M51_BID_684,M51,98,147,1
685,Order_M3_BID_685,M3,52.08,78.12,2
686,Order_M32_BID_686,M32,93.13,139.7,3
687,Order_M51_BID_687,M51,83.99,125.99,1
688,Order_M3_BID_688,M3,310,465,2
689,Order_M32_BID_689,M32,75,112.5,3
690,Order_M51_BID_690,M51,225,337.5,1
691,Order_M3_BID_691,M3,91.84,137.76,2
692,Order_M32_BID_692,M32,144.09,216.14,3
693,Order_M51_BID_693,M51,133.17,199.76,1
694,Order_M3_BID_694,M3,320,480,2
695,Order_M32_BID_695,M32,125,187.5,3
696,Order_M51_BID_696,M51,210,315,1
697,Order_M3_BID_697,M3,93.13,139.7,2
698,Order_M32_BID_698,M32,168.27,252.41,3
699,Order_M51_BID_699,M51,44.57,66.86,1
700,Order_M3_BID_700,M3,75,112.5,2
701,Order_M32_BID_701,M32,69.38,104.07,3
702,Order_M51_BID_702,M51,220,330,1
703,Order_M3_BID_703,M3,144.09,216.14,2
704,Order_M32_BID_704,M32,190,285,3
705,Order_M51_BID_705,M51,101.6,152.4,1
706,Order_M3_BID_706,M3,125,187.5,2
707,Order_M32_BID_707,M32,52.08,78.12,3
708,Order_M51_BID_708,M51,235,352.5,1
709,Order_M3_BID_709,M3,168.27,252.41,2
710,Order_M32_BID_710,M32,310,465,3
711,Order_M51_BID_711,M51,124.62,186.93,1
712,Order_M3_BID_712,M3,69.38,104.07,2
713,Order_M32_BID_713,M32,91.84,137.76,3
714,Order_M51_BID_714,M51,119.8,179.7,1
715,Order_M12_BID_715,M12,190,285,2
716,Order_M12_BID_716,M12,69.38,104.07,2
717,Order_M12_BID_717,M12,190,285,2
718,Order_M12_BID_718,M12,52.08,78.12,2
719,Order_M12_BID_719,M12,310,465,2
720,Order_M12_BID_720,M12,91.84,137.76,2
721,Order_M12_BID_721,M12,320,480,2
722,Order_M12_BID_722,M12,93.13,139.7,2
723,Order_M12_BID_723,M12,75,112.5,2
724,Order_M12_BID_724,M12,144.09,216.14,2
725,Order_M12_BID_725,M12,125,187.5,2
726,Order_M12_BID_726,M12,168.27,252.41,2
727,Order_M12_BID_727,M12,69.38,104.07,2
728,Order_M12_BID_728,M12,190,285,2
729,Order_M12_BID_729,M12,52.08,78.12,2
730,Order_M12_BID_730,M12,310,465,2
731,Order_M12_BID_731,M12,91.84,137.76,2
732,Order_M12_BID_732,M12,320,480,2
733,Order_M12_BID_733,M12,93.13,139.7,2
734,Order_M12_BID_734,M12,75,112.5,2
735,Order_M12_BID_735,M12,144.09,216.14,2
736,Order_M42_BID_736,M42,91.84,137.76,3
737,Order_M60_BID_737,M60,210,315,3
738,Order_M42_BID_738,M42,320,480,3
739,Order_M60_BID_739,M60,44.57,66.86,3
740,Order_M42_BID_740,M42,93.13,139.7,3
741,Order_M60_BID_741,M60,220,330,3
742,Order_M42_BID_742,M42,75,112.5,3
743,Order_M60_BID_743,M60,101.6,152.4,3
744,Order_M42_BID_744,M42,144.09,216.14,3
745,Order_M60_BID_745,M60,235,352.5,3
746,Order_M42_BID_746,M42,125,187.5,3
747,Order_M60_BID_747,M60,124.62,186.93,3
748,Order_M42_BID_748,M42,168.27,252.41,3
749,Order_M60_BID_749,M60,119.8,179.7,3
750,Order_M42_BID_750,M42,69.38,104.07,3
751,Order_M60_BID_751,M60,98,147,3
752,Order_M42_BID_752,M42,190,285,3
753,Order_M60_BID_753,M60,83.99,125.99,3
754,Order_M42_BID_754,M42,52.08,78.12,3
755,Order_M60_BID_755,M60,225,337.5,3
756,Order_M42_BID_756,M42,310,465,3
757,Order_M60_BID_757,M60,133.17,199.76,3
758,Order_M42_BID_758,M42,91.84,137.76,3
759,Order_M60_BID_759,M60,210,315,3
760,Order_M42_BID_760,M42,320,480,3
761,Order_M60_BID_761,M60,44.57,66.86,3
762,Order_M42_BID_762,M42,93.13,139.7,3
763,Order_M60_BID_763,M60,220,330,3
764,Order_M42_BID_764,M42,75,112.5,3
765,Order_M60_BID_765,M60,101.6,152.4,3
766,Order_M42_BID_766,M42,144.09,216.14,3
767,Order_M60_BID_767,M60,235,352.5,3
768,Order_M42_BID_768,M42,125,187.5,3
769,Order_M60_BID_769,M60,124.62,186.93,3
770,Order_M42_BID_770,M42,168.27,252.41,3
771,Order_M60_BID_771,M60,119.8,179.7,3
772,Order_M42_BID_772,M42,69.38,104.07,3
773,Order_M60_BID_773,M60,98,147,3
774,Order_M42_BID_774,M42,190,285,3
775,Order_M60_BID_775,M60,83.99,125.99,3
776,Order_M42_BID_776,M42,52.08,78.12,3
777,Order_M60_BID_777,M60,225,337.5,3
778,Order_M50_BID_778,M50,98,147,1
779,Order_M50_BID_779,M50,83.99,125.99,1
780,Order_M50_BID_780,M50,225,337.5,1
781,Order_M50_BID_781,M50,133.17,199.76,1
782,Order_M50_BID_782,M50,210,315,1
783,Order_M50_BID_783,M50,44.57,66.86,1
784,Order_M50_BID_784,M50,220,330,1
785,Order_M50_BID_785,M50,101.6,152.4,1
786,Order_M50_BID_786,M50,235,352.5,1
787,Order_M50_BID_787,M50,124.62,186.93,1
788,Order_M50_BID_788,M50,119.8,179.7,1
789,Order_M50_BID_789,M50,98,147,1
790,Order_M50_BID_790,M50,83.99,125.99,1
791,Order_M50_BID_791,M50,225,337.5,1
792,Order_M50_BID_792,M50,133.17,199.76,1
793,Order_M50_BID_793,M50,210,315,1
794,Order_M50_BID_794,M50,44.57,66.86,1
795,Order_M50_BID_795,M50,220,330,1
796,Order_M50_BID_796,M50,101.6,152.4,1
797,Order_M50_BID_797,M50,235,352.5,1
798,Order_M50_BID_798,M50,124.62,186.93,1
799,Order_M10_BID_799,M10,125,187.5,2
800,Order_M51_BID_800,M51,98,147,1
801,Order_M10_BID_801,M10,168.27,252.41,2
802,Order_M51_BID_802,M51,83.99,125.99,1
803,Order_M10_BID_803,M10,69.38,104.07,2
804,Order_M51_BID_804,M51,225,337.5,1
805,Order_M10_BID_805,M10,190,285,2
806,Order_M51_BID_806,M51,133.17,199.76,1
807,Order_M10_BID_807,M10,52.08,78.12,2
808,Order_M51_BID_808,M51,210,315,1
809,Order_M10_BID_809,M10,310,465,2
810,Order_M51_BID_810,M51,44.57,66.86,1
811,Order_M10_BID_811,M10,91.84,137.76,2
812,Order_M51_BID_812,M51,220,330,1
813,Order_M10_BID_813,M10,320,480,2
814,Order_M51_BID_814,M51,101.6,152.4,1
815,Order_M10_BID_815,M10,93.13,139.7,2
816,Order_M51_BID_816,M51,235,352.5,1
817,Order_M10_BID_817,M10,75,112.5,2
818,Order_M51_BID_818,M51,124.62,186.93,1
819,Order_M10_BID_819,M10,144.09,216.14,2
820,Order_M51_BID_820,M51,119.8,179.7,1
821,Order_M10_BID_821,M10,125,187.5,2
822,Order_M51_BID_822,M51,98,147,1
823,Order_M10_BID_823,M10,168.27,252.41,2
824,Order_M51_BID_824,M51,83.99,125.99,1
825,Order_M10_BID_825,M10,69.38,104.07,2
826,Order_M51_BID_826,M51,225,337.5,1
827,Order_M10_BID_827,M10,190,285,2
828,Order_M51_BID_828,M51,133.17,199.76,1
829,Order_M10_BID_829,M10,52.08,78.12,2
830,Order_M51_BID_830,M51,210,315,1
831,Order_M10_BID_831,M10,310,465,2
832,Order_M51_BID_832,M51,44.57,66.86,1
833,Order_M10_BID_833,M10,91.84,137.76,2
834,Order_M51_BID_834,M51,220,330,1
835,Order_M10_BID_835,M10,320,480,2
836,Order_M51_BID_836,M51,101.6,152.4,1
837,Order_M10_BID_837,M10,93.13,139.7,2
838,Order_M51_BID_838,M51,235,352.5,1
839,Order_M10_BID_839,M10,75,112.5,2
840,Order_M51_BID_840,M51,124.62,186.93,1
841,Order_M70_BID_841,M70,98,147,3
842,Order_M71_BID_842,M71,83.99,125.99,3
843,Order_M11_BID_843,M11,310,465,2
844,Order_M70_BID_844,M70,83.99,125.99,3
845,Order_M71_BID_845,M71,225,337.5,3
846,Order_M11_BID_846,M11,91.84,137.76,2
847,Order_M70_BID_847,M70,225,337.5,3
848,Order_M71_BID_848,M71,133.17,199.76,3
849,Order_M11_BID_849,M11,320,480,2
850,Order_M70_BID_850,M70,133.17,199.76,3
851,Order_M71_BID_851,M71,210,315,3
852,Order_M11_BID_852,M11,93.13,139.7,2
853,Order_M70_BID_853,M70,210,315,3
854,Order_M71_BID_854,M71,44.57,66.86,3
855,Order_M11_BID_855,M11,75,112.5,2
856,Order_M70_BID_856,M70,44.57,66.86,3
857,Order_M71_BID_857,M71,220,330,3
858,Order_M11_BID_858,M11,144.09,216.14,2
859,Order_M70_BID_859,M70,220,330,3
860,Order_M71_BID_860,M71,101.6,152.4,3
861,Order_M11_BID_861,M11,125,187.5,2
862,Order_M70_BID_862,M70,101.6,152.4,3
863,Order_M71_BID_863,M71,235,352.5,3
864,Order_M11_BID_864,M11,168.27,252.41,2
865,Order_M70_BID_865,M70,235,352.5,3
866,Order_M71_BID_866,M71,124.62,186.93,3
867,Order_M11_BID_867,M11,69.38,104.07,2
868,Order_M70_BID_868,M70,124.62,186.93,3
869,Order_M71_BID_869,M71,119.8,179.7,3
870,Order_M11_BID_870,M11,190,285,2
871,Order_M70_BID_871,M70,119.8,179.7,3
872,Order_M71_BID_872,M71,98,147,3
873,Order_M11_BID_873,M11,52.08,78.12,2
874,Order_M70_BID_874,M70,98,147,3
875,Order_M71_BID_875,M71,83.99,125.99,3
876,Order_M11_BID_876,M11,310,465,2
877,Order_M70_BID_877,M70,83.99,125.99,3
878,Order_M71_BID_878,M71,225,337.5,3
879,Order_M11_BID_879,M11,91.84,137.76,2
880,Order_M70_BID_880,M70,225,337.5,3
881,Order_M71_BID_881,M71,133.17,199.76,3
882,Order_M11_BID_882,M11,320,480,2
883,Order_M70_BID_883,M70,133.17,199.76,3
884,Order_M71_BID_884,M71,210,315,3
885,Order_M11_BID_885,M11,93.13,139.7,2
886,Order_M70_BID_886,M70,210,315,3
887,Order_M71_BID_887,M71,44.57,66.86,3
888,Order_M11_BID_888,M11,75,112.5,2
889,Order_M70_BID_889,M70,44.57,66.86,3
890,Order_M71_BID_890,M71,220,330,3
891,Order_M11_BID_891,M11,144.09,216.14,2
892,Order_M70_BID_892,M70,220,330,3
893,Order_M71_BID_893,M71,101.6,152.4,3
894,Order_M11_BID_894,M11,125,187.5,2
895,Order_M70_BID_895,M70,101.6,152.4,3
896,Order_M71_BID_896,M71,235,352.5,3
897,Order_M11_BID_897,M11,168.27,252.41,2
898,Order_M70_BID_898,M70,235,352.5,3
899,Order_M71_BID_899,M71,124.62,186.93,3
900,Order_M11_BID_900,M11,69.38,104.07,2
901,Order_M70_BID_901,M70,124.62,186.93,3
902,Order_M71_BID_902,M71,119.8,179.7,3
903,Order_M11_BID_903,M11,190,285,2
904,Order_M14_BID_904,M14,310,465,2
905,Order_M14_BID_905,M14,91.84,137.76,2
906,Order_M14_BID_906,M14,320,480,2
907,Order_M14_BID_907,M14,93.13,139.7,2
908,Order_M14_BID_908,M14,75,112.5,2
909,Order_M14_BID_909,M14,144.09,216.14,2
910,Order_M14_BID_910,M14,125,187.5,2
911,Order_M14_BID_911,M14,168.27,252.41,2
912,Order_M14_BID_912,M14,69.38,104.07,2
913,Order_M14_BID_913,M14,190,285,2
914,Order_M14_BID_914,M14,52.08,78.12,2
915,Order_M14_BID_915,M14,310,465,2
916,Order_M14_BID_916,M14,91.84,137.76,2
917,Order_M14_BID_917,M14,320,480,2
918,Order_M14_BID_918,M14,93.13,139.7,2
919,Order_M14_BID_919,M14,75,112.5,2
920,Order_M14_BID_920,M14,144.09,216.14,2
921,Order_M14_BID_921,M14,125,187.5,2
922,Order_M14_BID_922,M14,168.27,252.41,2
923,Order_M14_BID_923,M14,69.38,104.07,2
924,Order_M14_BID_924,M14,190,285,2
925,Order_M12_BID_925,M12,52.08,78.12,2
926,Order_M12_BID_926,M12,310,465,2
927,Order_M12_BID_927,M12,91.84,137.76,2
928,Order_M12_BID_928,M12,320,480,2
929,Order_M12_BID_929,M12,93.13,139.7,2
930,Order_M12_BID_930,M12,75,112.5,2
931,Order_M12_BID_931,M12,144.09,216.14,2
932,Order_M12_BID_932,M12,125,187.5,2
933,Order_M12_BID_933,M12,168.27,252.41,2
934,Order_M12_BID_934,M12,69.38,104.07,2
935,Order_M12_BID_935,M12,190,285,2
936,Order_M12_BID_936,M12,52.08,78.12,2
937,Order_M12_BID_937,M12,310,465,2
938,Order_M12_BID_938,M12,91.84,137.76,2
939,Order_M12_BID_939,M12,320,480,2
940,Order_M12_BID_940,M12,93.13,139.7,2
941,Order_M12_BID_941,M12,75,112.5,2
942,Order_M12_BID_942,M12,144.09,216.14,2
943,Order_M12_BID_943,M12,125,187.5,2
944,Order_M12_BID_944,M12,168.27,252.41,2
945,Order_M12_BID_945,M12,69.38,104.07,2
946,Order_M65_BID_946,M65,101.6,152.4,3
947,Order_M65_BID_947,M65,235,352.5,3
948,Order_M65_BID_948,M65,124.62,186.93,3
949,Order_M65_BID_949,M65,119.8,179.7,3
950,Order_M65_BID_950,M65,98,147,3
951,Order_M65_BID_951,M65,83.99,125.99,3
952,Order_M65_BID_952,M65,225,337.5,3
953,Order_M65_BID_953,M65,133.17,199.76,3
954,Order_M65_BID_954,M65,210,315,3
955,Order_M65_BID_955,M65,44.57,66.86,3
956,Order_M65_BID_956,M65,220,330,3
957,Order_M65_BID_957,M65,101.6,152.4,3
958,Order_M65_BID_958,M65,235,352.5,3
959,Order_M65_BID_959,M65,124.62,186.93,3
960,Order_M65_BID_960,M65,119.8,179.7,3
961,Order_M65_BID_961,M65,98,147,3
962,Order_M65_BID_962,M65,83.99,125.99,3
963,Order_M65_BID_963,M65,225,337.5,3
964,Order_M65_BID_964,M65,133.17,199.76,3
965,Order_M65_BID_965,M65,210,315,3
966,Order_M65_BID_966,M65,44.57,66.86,3
967,Order_M43_BID_967,M43,190,285,2
968,Order_M36_BID_968,M36,190,285,3
969,Order_M43_BID_969,M43,52.08,78.12,2
970,Order_M36_BID_970,M36,52.08,78.12,3
971,Order_M43_BID_971,M43,310,465,2
972,Order_M36_BID_972,M36,310,465,3
973,Order_M43_BID_973,M43,91.84,137.76,2
974,Order_M36_BID_974,M36,91.84,137.76,3
975,Order_M43_BID_975,M43,320,480,2
976,Order_M36_BID_976,M36,320,480,3
977,Order_M43_BID_977,M43,93.13,139.7,2
978,Order_M36_BID_978,M36,93.13,139.7,3
979,Order_M43_BID_979,M43,75,112.5,2
980,Order_M36_BID_980,M36,75,112.5,3
981,Order_M43_BID_981,M43,144.09,216.14,2
982,Order_M36_BID_982,M36,144.09,216.14,3
983,Order_M43_BID_983,M43,125,187.5,2
984,Order_M36_BID_984,M36,125,187.5,3
985,Order_M43_BID_985,M43,168.27,252.41,2
986,Order_M36_BID_986,M36,168.27,252.41,3
987,Order_M43_BID_987,M43,69.38,104.07,2
988,Order_M36_BID_988,M36,69.38,104.07,3
989,Order_M43_BID_989,M43,190,285,2
990,Order_M36_BID_990,M36,190,285,3
991,Order_M43_BID_991,M43,52.08,78.12,2
992,Order_M36_BID_992,M36,52.08,78.12,3
993,Order_M43_BID_993,M43,310,465,2
994,Order_M36_BID_994,M36,310,465,3
995,Order_M43_BID_995,M43,91.84,137.76,2
996,Order_M36_BID_996,M36,91.84,137.76,3
997,Order_M43_BID_997,M43,320,480,2
998,Order_M36_BID_998,M36,320,480,3
999,Order_M43_BID_999,M43,93.13,139.7,2
1000,Order_M36_BID_1000,M36,93.13,139.7,3
1001,Order_M43_BID_1001,M43,75,112.5,2
1002,Order_M36_BID_1002,M36,75,112.5,3
1003,Order_M43_BID_1003,M43,144.09,216.14,2
1004,Order_M36_BID_1004,M36,144.09,216.14,3
1005,Order_M43_BID_1005,M43,125,187.5,2
1006,Order_M36_BID_1006,M36,125,187.5,3
1007,Order_M43_BID_1007,M43,168.27,252.41,2
1008,Order_M36_BID_1008,M36,168.27,252.41,3
1009,Order_M1_BID_1009,M1,125,187.5,2
1010,Order_M1_BID_1010,M1,168.27,252.41,2
1011,Order_M1_BID_1011,M1,69.38,104.07,2
1012,Order_M1_BID_1012,M1,190,285,2
1013,Order_M1_BID_1013,M1,52.08,78.12,2
1014,Order_M1_BID_1014,M1,310,465,2
1015,Order_M1_BID_1015,M1,91.84,137.76,2
1016,Order_M1_BID_1016,M1,320,480,2
1017,Order_M1_BID_1017,M1,93.13,139.7,2
1018,Order_M1_BID_1018,M1,75,112.5,2
1019,Order_M1_BID_1019,M1,144.09,216.14,2
1020,Order_M1_BID_1020,M1,125,187.5,2
1021,Order_M1_BID_1021,M1,168.27,252.41,2
1022,Order_M1_BID_1022,M1,69.38,104.07,2
1023,Order_M1_BID_1023,M1,190,285,2
1024,Order_M1_BID_1024,M1,52.08,78.12,2
1025,Order_M1_BID_1025,M1,310,465,2
1026,Order_M1_BID_1026,M1,91.84,137.76,2
1027,Order_M1_BID_1027,M1,320,480,2
1028,Order_M1_BID_1028,M1,93.13,139.7,2
1029,Order_M1_BID_1029,M1,75,112.5,2
1030,Order_M2_BID_1030,M2,168.27,252.41,2
1031,Order_M17_BID_1031,M17,69.38,104.07,2
1032,Order_M2_BID_1032,M2,69.38,104.07,2
1033,Order_M17_BID_1033,M17,190,285,2
1034,Order_M2_BID_1034,M2,190,285,2
1035,Order_M17_BID_1035,M17,52.08,78.12,2
1036,Order_M2_BID_1036,M2,52.08,78.12,2
1037,Order_M17_BID_1037,M17,310,465,2
1038,Order_M2_BID_1038,M2,310,465,2
1039,Order_M17_BID_1039,M17,91.84,137.76,2
1040,Order_M2_BID_1040,M2,91.84,137.76,2
1041,Order_M17_BID_1041,M17,320,480,2
1042,Order_M2_BID_1042,M2,320,480,2
1043,Order_M17_BID_1043,M17,93.13,139.7,2
1044,Order_M2_BID_1044,M2,93.13,139.7,2
1045,Order_M17_BID_1045,M17,75,112.5,2
1046,Order_M2_BID_1046,M2,75,112.5,2
1047,Order_M17_BID_1047,M17,144.09,216.14,2
1048,Order_M2_BID_1048,M2,144.09,216.14,2
1049,Order_M17_BID_1049,M17,125,187.5,2
1050,Order_M2_BID_1050,M2,125,187.5,2
1051,Order_M17_BID_1051,M17,168.27,252.41,2
1052,Order_M2_BID_1052,M2,168.27,252.41,2
1053,Order_M17_BID_1053,M17,69.38,104.07,2
1054,Order_M2_BID_1054,M2,69.38,104.07,2
1055,Order_M17_BID_1055,M17,190,285,2
1056,Order_M2_BID_1056,M2,190,285,2
1057,Order_M17_BID_1057,M17,52.08,78.12,2
1058,Order_M2_BID_1058,M2,52.08,78.12,2
1059,Order_M17_BID_1059,M17,310,465,2
1060,Order_M2_BID_1060,M2,310,465,2
1061,Order_M17_BID_1061,M17,91.84,137.76,2
1062,Order_M2_BID_1062,M2,91.84,137.76,2
1063,Order_M17_BID_1063,M17,320,480,2
1064,Order_M2_BID_1064,M2,320,480,2
1065,Order_M17_BID_1065,M17,93.13,139.7,2
1066,Order_M2_BID_1066,M2,93.13,139.7,2
1067,Order_M17_BID_1067,M17,75,112.5,2
1068,Order_M2_BID_1068,M2,75,112.5,2
1069,Order_M17_BID_1069,M17,144.09,216.14,2
1070,Order_M2_BID_1070,M2,144.09,216.14,2
1071,Order_M17_BID_1071,M17,125,187.5,2
1072,Order_M15_BID_1072,M15,320,480,2
1073,Order_M15_BID_1073,M15,93.13,139.7,2
1074,Order_M15_BID_1074,M15,75,112.5,2
1075,Order_M15_BID_1075,M15,144.09,216.14,2
1076,Order_M15_BID_1076,M15,125,187.5,2
1077,Order_M15_BID_1077,M15,168.27,252.41,2
1078,Order_M15_BID_1078,M15,69.38,104.07,2
1079,Order_M15_BID_1079,M15,190,285,2
1080,Order_M15_BID_1080,M15,52.08,78.12,2
1081,Order_M15_BID_1081,M15,310,465,2
1082,Order_M15_BID_1082,M15,91.84,137.76,2
1083,Order_M15_BID_1083,M15,320,480,2
1084,Order_M15_BID_1084,M15,93.13,139.7,2
1085,Order_M15_BID_1085,M15,75,112.5,2
1086,Order_M15_BID_1086,M15,144.09,216.14,2
1087,Order_M15_BID_1087,M15,125,187.5,2
1088,Order_M15_BID_1088,M15,168.27,252.41,2
1089,Order_M15_BID_1089,M15,69.38,104.07,2
1090,Order_M15_BID_1090,M15,190,285,2
1091,Order_M15_BID_1091,M15,52.08,78.12,2
1092,Order_M15_BID_1092,M15,310,465,2
1093,Order_M64_BID_1093,M64,220,330,3
1094,Order_M32_BID_1094,M32,168.27,252.41,3
1095,Order_M64_BID_1095,M64,101.6,152.4,3
1096,Order_M32_BID_1096,M32,69.38,104.07,3
1097,Order_M64_BID_1097,M64,235,352.5,3
1098,Order_M32_BID_1098,M32,190,285,3
1099,Order_M64_BID_1099,M64,124.62,186.93,3
1100,Order_M32_BID_1100,M32,52.08,78.12,3
1101,Order_M64_BID_1101,M64,119.8,179.7,3
1102,Order_M32_BID_1102,M32,310,465,3
1103,Order_M64_BID_1103,M64,98,147,3
1104,Order_M32_BID_1104,M32,91.84,137.76,3
1105,Order_M64_BID_1105,M64,83.99,125.99,3
1106,Order_M32_BID_1106,M32,320,480,3
1107,Order_M64_BID_1107,M64,225,337.5,3
1108,Order_M32_BID_1108,M32,93.13,139.7,3
1109,Order_M64_BID_1109,M64,133.17,199.76,3
1110,Order_M32_BID_1110,M32,75,112.5,3
1111,Order_M64_BID_1111,M64,210,315,3
1112,Order_M32_BID_1112,M32,144.09,216.14,3
1113,Order_M64_BID_1113,M64,44.57,66.86,3
1114,Order_M32_BID_1114,M32,125,187.5,3
1115,Order_M64_BID_1115,M64,220,330,3
1116,Order_M32_BID_1116,M32,168.27,252.41,3
1117,Order_M64_BID_1117,M64,101.6,152.4,3
1118,Order_M32_BID_1118,M32,69.38,104.07,3
1119,Order_M64_BID_1119,M64,235,352.5,3
1120,Order_M32_BID_1120,M32,190,285,3
1121,Order_M64_BID_1121,M64,124.62,186.93,3
1122,Order_M32_BID_1122,M32,52.08,78.12,3
1123,Order_M64_BID_1123,M64,119.8,179.7,3
1124,Order_M32_BID_1124,M32,310,465,3
1125,Order_M64_BID_1125,M64,98,147,3
1126,Order_M32_BID_1126,M32,91.84,137.76,3
